Local time,Open,High,Low,Close,Volume
01.04.2025 01:17:43.000 GMT+1100,30.478,30.478,30.478,30.478,0.12
01.04.2025 01:17:44.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:17:45.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:17:46.000 GMT+1100,30.478,30.478,30.478,30.478,0.12
01.04.2025 01:17:47.000 GMT+1100,30.478,30.478,30.477,30.477,0.24
01.04.2025 01:17:48.000 GMT+1100,30.487,30.487,30.487,30.487,0.09
01.04.2025 01:17:49.000 GMT+1100,30.477,30.488,30.477,30.488,0.24
01.04.2025 01:17:54.000 GMT+1100,30.487,30.487,30.487,30.487,0.24
01.04.2025 01:18:02.000 GMT+1100,30.487,30.487,30.477,30.477,0.21
01.04.2025 01:18:09.000 GMT+1100,30.467,30.467,30.458,30.458,0.24
01.04.2025 01:18:10.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:18:12.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:18:13.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:18:14.000 GMT+1100,30.468,30.477,30.468,30.477,0.24
01.04.2025 01:18:21.000 GMT+1100,30.487,30.487,30.487,30.487,0.24
01.04.2025 01:18:23.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:18:30.000 GMT+1100,30.488,30.488,30.488,30.488,0.12
01.04.2025 01:18:56.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:19:00.000 GMT+1100,30.488,30.488,30.488,30.488,0.12
01.04.2025 01:19:23.000 GMT+1100,30.497,30.498,30.497,30.498,0.12089999999999998
01.04.2025 01:19:28.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:19:29.000 GMT+1100,30.497,30.497,30.497,30.497,0.12
01.04.2025 01:19:31.000 GMT+1100,30.487,30.497,30.487,30.497,0.24
01.04.2025 01:19:32.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:19:34.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:19:35.000 GMT+1100,30.478,30.478,30.478,30.478,0.12
01.04.2025 01:19:39.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:19:41.000 GMT+1100,30.497,30.497,30.497,30.497,0.24
01.04.2025 01:19:46.000 GMT+1100,30.508,30.508,30.508,30.508,0.12
01.04.2025 01:19:51.000 GMT+1100,30.518,30.518,30.518,30.518,0.0009
01.04.2025 01:19:52.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:20:00.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:20:10.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:20:11.000 GMT+1100,30.517,30.517,30.517,30.517,0.24
01.04.2025 01:20:13.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:20:14.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:20:56.000 GMT+1100,30.507,30.507,30.507,30.507,0.24
01.04.2025 01:21:07.000 GMT+1100,30.517,30.517,30.517,30.517,0.0009
01.04.2025 01:21:08.000 GMT+1100,30.518,30.518,30.518,30.518,0.12
01.04.2025 01:21:11.000 GMT+1100,30.497,30.497,30.497,30.497,0.12
01.04.2025 01:21:12.000 GMT+1100,30.507,30.517,30.507,30.517,0.12179999999999996
01.04.2025 01:21:13.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:21:14.000 GMT+1100,30.507,30.507,30.507,30.507,0.12
01.04.2025 01:21:25.000 GMT+1100,30.497,30.507,30.497,30.507,0.24
01.04.2025 01:21:37.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:21:46.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:21:49.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:22:03.000 GMT+1100,30.477,30.477,30.467,30.467,0.21
01.04.2025 01:22:08.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:22:12.000 GMT+1100,30.487,30.487,30.487,30.487,0.2409
01.04.2025 01:22:17.000 GMT+1100,30.498,30.498,30.497,30.497,0.2409
01.04.2025 01:22:18.000 GMT+1100,30.497,30.497,30.497,30.497,0.24
01.04.2025 01:22:19.000 GMT+1100,30.497,30.497,30.497,30.497,0.12
01.04.2025 01:22:25.000 GMT+1100,30.497,30.497,30.497,30.497,0.12
01.04.2025 01:22:40.000 GMT+1100,30.498,30.498,30.487,30.487,0.21
01.04.2025 01:22:46.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:22:47.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:22:52.000 GMT+1100,30.487,30.487,30.487,30.487,0.35999999999999993
01.04.2025 01:23:12.000 GMT+1100,30.508,30.508,30.508,30.508,0.12089999999999998
01.04.2025 01:23:38.000 GMT+1100,30.517,30.517,30.517,30.517,0.24
01.04.2025 01:23:51.000 GMT+1100,30.527,30.527,30.527,30.527,0.2409
01.04.2025 01:23:52.000 GMT+1100,30.537,30.537,30.537,30.537,0.12089999999999998
01.04.2025 01:24:05.000 GMT+1100,30.548,30.557,30.547,30.557,0.2409
01.04.2025 01:24:09.000 GMT+1100,30.548,30.548,30.548,30.548,0.12
01.04.2025 01:24:10.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:24:11.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:24:17.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:24:18.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:24:29.000 GMT+1100,30.557,30.557,30.547,30.547,0.21
01.04.2025 01:24:40.000 GMT+1100,30.547,30.547,30.527,30.527,0.33
01.04.2025 01:24:43.000 GMT+1100,30.538,30.538,30.538,30.538,0.12
01.04.2025 01:25:03.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:25:04.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:25:09.000 GMT+1100,30.557,30.557,30.557,30.557,0.12089999999999998
01.04.2025 01:25:14.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:25:16.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:25:17.000 GMT+1100,30.557,30.558,30.557,30.558,0.24
01.04.2025 01:25:20.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:25:21.000 GMT+1100,30.567,30.567,30.567,30.567,0.24
01.04.2025 01:25:23.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:25:25.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:25:29.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:25:31.000 GMT+1100,30.587,30.587,30.587,30.587,0.35999999999999993
01.04.2025 01:25:32.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:25:33.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:25:41.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:25:49.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:25:50.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:25:51.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:25:53.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:25:55.000 GMT+1100,30.578,30.578,30.577,30.577,0.24
01.04.2025 01:25:56.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:26:00.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:26:15.000 GMT+1100,30.607,30.607,30.607,30.607,0.12089999999999998
01.04.2025 01:26:18.000 GMT+1100,30.617,30.617,30.617,30.617,0.12089999999999998
01.04.2025 01:26:21.000 GMT+1100,30.617,30.617,30.617,30.617,0.12
01.04.2025 01:26:22.000 GMT+1100,30.617,30.617,30.607,30.607,0.33
01.04.2025 01:26:23.000 GMT+1100,30.597,30.607,30.597,30.607,0.24
01.04.2025 01:26:29.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:26:30.000 GMT+1100,30.607,30.607,30.607,30.607,0.24
01.04.2025 01:26:37.000 GMT+1100,30.587,30.598,30.587,30.598,0.24
01.04.2025 01:26:38.000 GMT+1100,30.598,30.598,30.598,30.598,0.12
01.04.2025 01:26:40.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:26:41.000 GMT+1100,30.597,30.598,30.597,30.598,0.24
01.04.2025 01:26:46.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:27:10.000 GMT+1100,30.608,30.608,30.607,30.607,0.2409
01.04.2025 01:27:25.000 GMT+1100,30.597,30.597,30.587,30.587,0.24
01.04.2025 01:27:33.000 GMT+1100,30.588,30.588,30.588,30.588,0.12
01.04.2025 01:28:11.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:28:12.000 GMT+1100,30.607,30.608,30.597,30.608,0.33089999999999997
01.04.2025 01:28:25.000 GMT+1100,30.617,30.618,30.608,30.608,0.2409
01.04.2025 01:28:26.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:28:37.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:28:38.000 GMT+1100,30.608,30.608,30.608,30.608,0.12
01.04.2025 01:28:39.000 GMT+1100,30.607,30.607,30.597,30.597,0.21
01.04.2025 01:28:40.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:28:41.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:28:53.000 GMT+1100,30.608,30.608,30.607,30.607,0.12089999999999998
01.04.2025 01:28:54.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:29:00.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:29:01.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:29:04.000 GMT+1100,30.597,30.598,30.597,30.598,0.24
01.04.2025 01:29:09.000 GMT+1100,30.607,30.607,30.607,30.607,0.12089999999999998
01.04.2025 01:29:33.000 GMT+1100,30.597,30.597,30.597,30.597,0.24
01.04.2025 01:29:34.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:29:40.000 GMT+1100,30.598,30.607,30.598,30.607,0.24
01.04.2025 01:29:43.000 GMT+1100,30.598,30.598,30.598,30.598,0.12
01.04.2025 01:29:46.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:29:55.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:30:03.000 GMT+1100,30.607,30.607,30.607,30.607,0.24
01.04.2025 01:30:09.000 GMT+1100,30.617,30.617,30.608,30.608,0.21089999999999998
01.04.2025 01:30:14.000 GMT+1100,30.628,30.628,30.628,30.628,0.12
01.04.2025 01:30:23.000 GMT+1100,30.627,30.627,30.627,30.627,0.12
01.04.2025 01:30:24.000 GMT+1100,30.627,30.627,30.627,30.627,0.21
01.04.2025 01:30:25.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:30:26.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:30:27.000 GMT+1100,30.617,30.617,30.617,30.617,0.12089999999999998
01.04.2025 01:30:28.000 GMT+1100,30.617,30.617,30.617,30.617,0.12
01.04.2025 01:30:30.000 GMT+1100,30.618,30.618,30.617,30.617,0.24
01.04.2025 01:30:32.000 GMT+1100,30.617,30.617,30.617,30.617,0.12
01.04.2025 01:30:34.000 GMT+1100,30.627,30.627,30.627,30.627,0.0009
01.04.2025 01:30:35.000 GMT+1100,30.627,30.627,30.627,30.627,0.12
01.04.2025 01:30:37.000 GMT+1100,30.617,30.617,30.617,30.617,0.24
01.04.2025 01:30:41.000 GMT+1100,30.617,30.617,30.607,30.607,0.21
01.04.2025 01:30:43.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:30:49.000 GMT+1100,30.617,30.617,30.617,30.617,0.12
01.04.2025 01:31:12.000 GMT+1100,30.627,30.627,30.627,30.627,0.12089999999999998
01.04.2025 01:31:14.000 GMT+1100,30.637,30.637,30.637,30.637,0.0009
01.04.2025 01:31:15.000 GMT+1100,30.637,30.637,30.637,30.637,0.24
01.04.2025 01:31:20.000 GMT+1100,30.647,30.647,30.647,30.647,0.2409
01.04.2025 01:31:21.000 GMT+1100,30.647,30.647,30.647,30.647,0.24
01.04.2025 01:31:22.000 GMT+1100,30.648,30.648,30.648,30.648,0.12
01.04.2025 01:31:23.000 GMT+1100,30.657,30.657,30.657,30.657,0.12089999999999998
01.04.2025 01:31:35.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:31:36.000 GMT+1100,30.658,30.658,30.658,30.658,0.12
01.04.2025 01:31:43.000 GMT+1100,30.657,30.657,30.657,30.657,0.12
01.04.2025 01:31:51.000 GMT+1100,30.667,30.668,30.667,30.667,0.48
01.04.2025 01:31:52.000 GMT+1100,30.667,30.667,30.667,30.667,0.24
01.04.2025 01:31:56.000 GMT+1100,30.687,30.687,30.687,30.687,0.0009
01.04.2025 01:31:57.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:32:00.000 GMT+1100,30.697,30.697,30.697,30.697,0.12089999999999998
01.04.2025 01:32:14.000 GMT+1100,30.687,30.697,30.687,30.697,0.24
01.04.2025 01:32:17.000 GMT+1100,30.697,30.697,30.697,30.697,0.21
01.04.2025 01:32:29.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:32:47.000 GMT+1100,30.707,30.707,30.698,30.698,0.21
01.04.2025 01:33:12.000 GMT+1100,30.708,30.708,30.707,30.707,0.12089999999999998
01.04.2025 01:33:14.000 GMT+1100,30.697,30.698,30.697,30.698,0.24
01.04.2025 01:33:28.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:33:37.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:33:40.000 GMT+1100,30.688,30.688,30.688,30.688,0.12
01.04.2025 01:34:04.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:34:05.000 GMT+1100,30.677,30.677,30.667,30.667,0.21
01.04.2025 01:34:08.000 GMT+1100,30.667,30.667,30.657,30.657,0.21
01.04.2025 01:34:12.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:34:22.000 GMT+1100,30.677,30.678,30.677,30.678,0.12089999999999998
01.04.2025 01:34:32.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:34:33.000 GMT+1100,30.677,30.677,30.677,30.677,0.35999999999999993
01.04.2025 01:34:34.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:34:40.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:34:57.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:34:59.000 GMT+1100,30.678,30.678,30.678,30.678,0.12
01.04.2025 01:35:02.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:35:04.000 GMT+1100,30.668,30.668,30.668,30.668,0.12
01.04.2025 01:35:10.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:35:14.000 GMT+1100,30.668,30.668,30.668,30.668,0.12
01.04.2025 01:35:45.000 GMT+1100,30.677,30.677,30.667,30.667,0.21
01.04.2025 01:35:46.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:35:50.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:35:51.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:36:02.000 GMT+1100,30.677,30.677,30.677,30.677,0.35999999999999993
01.04.2025 01:36:03.000 GMT+1100,30.677,30.677,30.677,30.677,0.24
01.04.2025 01:36:04.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:36:19.000 GMT+1100,30.687,30.687,30.687,30.687,0.12089999999999998
01.04.2025 01:36:27.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:36:28.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:36:40.000 GMT+1100,30.688,30.688,30.677,30.677,0.21
01.04.2025 01:36:43.000 GMT+1100,30.678,30.678,30.667,30.667,0.21
01.04.2025 01:36:44.000 GMT+1100,30.667,30.668,30.667,30.668,0.24
01.04.2025 01:36:45.000 GMT+1100,30.668,30.668,30.668,30.668,0.12
01.04.2025 01:36:47.000 GMT+1100,30.667,30.667,30.667,30.667,0.24
01.04.2025 01:36:51.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:37:05.000 GMT+1100,30.657,30.657,30.657,30.657,0.12
01.04.2025 01:37:16.000 GMT+1100,30.677,30.677,30.677,30.677,0.12089999999999998
01.04.2025 01:37:21.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:37:24.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:37:32.000 GMT+1100,30.697,30.697,30.697,30.697,0.12089999999999998
01.04.2025 01:37:34.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:38:04.000 GMT+1100,30.697,30.697,30.697,30.697,0.12089999999999998
01.04.2025 01:38:14.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:38:15.000 GMT+1100,30.718,30.718,30.717,30.717,0.12089999999999998
01.04.2025 01:38:18.000 GMT+1100,30.728,30.728,30.728,30.728,0.12089999999999998
01.04.2025 01:38:20.000 GMT+1100,30.718,30.718,30.717,30.717,0.24
01.04.2025 01:38:23.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:38:26.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:38:27.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:38:48.000 GMT+1100,30.717,30.717,30.708,30.708,0.21
01.04.2025 01:38:50.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:38:52.000 GMT+1100,30.708,30.708,30.708,30.708,0.12
01.04.2025 01:39:04.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:39:12.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:39:15.000 GMT+1100,30.707,30.707,30.707,30.707,0.12089999999999998
01.04.2025 01:39:17.000 GMT+1100,30.717,30.717,30.717,30.717,0.0009
01.04.2025 01:39:18.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:39:27.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:39:32.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:40:25.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:40:31.000 GMT+1100,30.707,30.707,30.697,30.697,0.21
01.04.2025 01:40:32.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:40:37.000 GMT+1100,30.687,30.687,30.667,30.667,0.21
01.04.2025 01:40:48.000 GMT+1100,30.677,30.677,30.677,30.677,0.12089999999999998
01.04.2025 01:40:58.000 GMT+1100,30.667,30.668,30.667,30.668,0.24
01.04.2025 01:41:00.000 GMT+1100,30.678,30.678,30.678,30.678,0.0009
01.04.2025 01:41:01.000 GMT+1100,30.677,30.677,30.677,30.677,0.12
01.04.2025 01:41:08.000 GMT+1100,30.677,30.677,30.658,30.658,0.21
01.04.2025 01:41:10.000 GMT+1100,30.657,30.657,30.657,30.657,0.12
01.04.2025 01:41:14.000 GMT+1100,30.678,30.678,30.677,30.677,0.12089999999999998
01.04.2025 01:42:00.000 GMT+1100,30.677,30.677,30.657,30.657,0.33
01.04.2025 01:42:05.000 GMT+1100,30.667,30.667,30.667,30.667,0.12
01.04.2025 01:42:06.000 GMT+1100,30.657,30.657,30.657,30.657,0.12
01.04.2025 01:42:10.000 GMT+1100,30.658,30.658,30.658,30.658,0.12
01.04.2025 01:42:21.000 GMT+1100,30.657,30.657,30.657,30.657,0.12
01.04.2025 01:42:22.000 GMT+1100,30.668,30.668,30.668,30.668,0.12
01.04.2025 01:42:28.000 GMT+1100,30.658,30.658,30.657,30.657,0.24
01.04.2025 01:42:55.000 GMT+1100,30.667,30.667,30.667,30.667,0.12089999999999998
01.04.2025 01:43:09.000 GMT+1100,30.677,30.678,30.677,30.678,0.12089999999999998
01.04.2025 01:43:17.000 GMT+1100,30.667,30.677,30.667,30.677,0.24
01.04.2025 01:43:28.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:43:39.000 GMT+1100,30.697,30.697,30.697,30.697,0.12089999999999998
01.04.2025 01:43:45.000 GMT+1100,30.708,30.708,30.708,30.708,0.12
01.04.2025 01:43:52.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:43:56.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:43:58.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:44:01.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:44:03.000 GMT+1100,30.688,30.688,30.688,30.688,0.12
01.04.2025 01:44:06.000 GMT+1100,30.678,30.678,30.678,30.678,0.12
01.04.2025 01:44:07.000 GMT+1100,30.687,30.687,30.687,30.687,0.12
01.04.2025 01:44:24.000 GMT+1100,30.697,30.697,30.697,30.697,0.0009
01.04.2025 01:44:25.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:44:32.000 GMT+1100,30.707,30.707,30.707,30.707,0.12089999999999998
01.04.2025 01:44:33.000 GMT+1100,30.708,30.708,30.708,30.708,0.12
01.04.2025 01:44:46.000 GMT+1100,30.717,30.727,30.717,30.727,0.24
01.04.2025 01:44:49.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:45:07.000 GMT+1100,30.717,30.717,30.717,30.717,0.09
01.04.2025 01:45:08.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:45:22.000 GMT+1100,30.718,30.718,30.718,30.718,0.12
01.04.2025 01:45:23.000 GMT+1100,30.737,30.737,30.737,30.737,0.12089999999999998
01.04.2025 01:46:21.000 GMT+1100,30.728,30.728,30.727,30.727,0.24
01.04.2025 01:46:39.000 GMT+1100,30.747,30.747,30.747,30.747,0.12089999999999998
01.04.2025 01:46:42.000 GMT+1100,30.758,30.758,30.747,30.747,0.35999999999999993
01.04.2025 01:46:43.000 GMT+1100,30.757,30.757,30.757,30.757,0.12089999999999998
01.04.2025 01:46:45.000 GMT+1100,30.748,30.748,30.748,30.748,0.12
01.04.2025 01:46:53.000 GMT+1100,30.757,30.757,30.757,30.757,0.12089999999999998
01.04.2025 01:46:56.000 GMT+1100,30.748,30.748,30.748,30.748,0.12
01.04.2025 01:47:19.000 GMT+1100,30.757,30.757,30.757,30.757,0.12089999999999998
01.04.2025 01:47:47.000 GMT+1100,30.747,30.747,30.747,30.747,0.12
01.04.2025 01:47:58.000 GMT+1100,30.747,30.747,30.727,30.727,0.45
01.04.2025 01:47:59.000 GMT+1100,30.737,30.737,30.737,30.737,0.12
01.04.2025 01:48:01.000 GMT+1100,30.738,30.738,30.737,30.737,0.24
01.04.2025 01:48:05.000 GMT+1100,30.737,30.738,30.737,30.738,0.24
01.04.2025 01:48:12.000 GMT+1100,30.737,30.737,30.737,30.737,0.24
01.04.2025 01:48:13.000 GMT+1100,30.738,30.738,30.737,30.737,0.24
01.04.2025 01:48:16.000 GMT+1100,30.737,30.737,30.737,30.737,0.12
01.04.2025 01:48:17.000 GMT+1100,30.737,30.737,30.737,30.737,0.12
01.04.2025 01:48:19.000 GMT+1100,30.737,30.737,30.737,30.737,0.24
01.04.2025 01:48:23.000 GMT+1100,30.737,30.737,30.737,30.737,0.24
01.04.2025 01:48:30.000 GMT+1100,30.727,30.727,30.727,30.727,0.12
01.04.2025 01:48:32.000 GMT+1100,30.737,30.737,30.737,30.737,0.12089999999999998
01.04.2025 01:48:33.000 GMT+1100,30.738,30.738,30.727,30.727,0.21
01.04.2025 01:48:34.000 GMT+1100,30.727,30.727,30.718,30.718,0.21
01.04.2025 01:48:47.000 GMT+1100,30.727,30.727,30.727,30.727,0.12
01.04.2025 01:48:49.000 GMT+1100,30.737,30.737,30.737,30.737,0.12
01.04.2025 01:49:00.000 GMT+1100,30.727,30.727,30.727,30.727,0.12
01.04.2025 01:49:02.000 GMT+1100,30.738,30.738,30.738,30.738,0.12089999999999998
01.04.2025 01:49:16.000 GMT+1100,30.727,30.727,30.727,30.727,0.12
01.04.2025 01:49:25.000 GMT+1100,30.727,30.727,30.727,30.727,0.12
01.04.2025 01:49:29.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:49:31.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:49:33.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:49:38.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:50:02.000 GMT+1100,30.707,30.717,30.707,30.717,0.24
01.04.2025 01:50:13.000 GMT+1100,30.727,30.727,30.727,30.727,0.12089999999999998
01.04.2025 01:50:16.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:50:18.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:50:23.000 GMT+1100,30.727,30.727,30.727,30.727,0.12089999999999998
01.04.2025 01:50:30.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:50:36.000 GMT+1100,30.718,30.718,30.717,30.717,0.24
01.04.2025 01:50:38.000 GMT+1100,30.717,30.717,30.717,30.717,0.12
01.04.2025 01:50:48.000 GMT+1100,30.707,30.707,30.697,30.697,0.24
01.04.2025 01:50:49.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:51:32.000 GMT+1100,30.707,30.707,30.707,30.707,0.2409
01.04.2025 01:51:34.000 GMT+1100,30.707,30.717,30.707,30.717,0.48
01.04.2025 01:51:36.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:51:41.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:51:48.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:51:50.000 GMT+1100,30.707,30.707,30.697,30.697,0.21
01.04.2025 01:52:03.000 GMT+1100,30.697,30.707,30.697,30.707,0.2409
01.04.2025 01:52:04.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:52:17.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:52:31.000 GMT+1100,30.708,30.708,30.708,30.708,0.12
01.04.2025 01:52:35.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:52:38.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
01.04.2025 01:52:57.000 GMT+1100,30.717,30.717,30.717,30.717,0.0009
01.04.2025 01:52:58.000 GMT+1100,30.717,30.717,30.707,30.707,0.24
01.04.2025 01:53:00.000 GMT+1100,30.697,30.708,30.697,30.708,0.24
01.04.2025 01:53:03.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:53:07.000 GMT+1100,30.697,30.697,30.697,30.697,0.12
01.04.2025 01:53:25.000 GMT+1100,30.707,30.707,30.707,30.707,0.12
